APPLICATION_NUMBER,APPLICATION_DATE,CUSTOMER_TYPE,CALCULATION_TYPE,CUSTOMER_DOB,CUSTOMER_AGE,CO_APPLICANT_DOB,CO_APPLICANT_AGE,FINANCE_AMOUNT,TENURE_IN_MONTH,TENURE_IN_YEAR,PARTIAL_FINANCE_AMOUNT,PARTIAL_TENURE,PREMIUM,CREATED_ON
8800117485,2025-06-11,CUSTOMER,FULL,1990-04-02,35,NULL,-1,316000,60,5,0,0,4445,"2025-07-05 12:57:03"
25157367032,2025-06-09,CUSTOMER,FULL,2000-05-07,25,NULL,-1,480000,30,3,0,0,4226,"2025-07-05 12:56:58"
25158693199,2025-07-04,CUSTOMER,FULL,1988-01-01,37,1958-01-01,67,630000,48,4,0,0,9947,"2025-07-05 12:56:55"
25158661443,2025-07-04,CUSTOMER,FULL,1981-12-01,43,2004-01-10,21,585000,60,5,0,0,17437,"2025-07-05 12:56:47"
25158746884,2025-07-05,CUSTOMER,FULL,1988-01-12,37,1990-01-01,35,1360000,48,4,0,0,20751,"2025-07-05 12:56:37"
25158741117,2025-07-04,CUSTOMER,FULL,1989-06-02,36,NULL,-1,670000,60,5,0,0,11923,"2025-07-05 12:55:43"
8800352255,2025-07-04,CUSTOMER,FULL,1998-11-14,26,NULL,-1,660000,48,4,0,0,7033,"2025-07-05 12:55:24"
8800300487,2025-06-26,CUSTOMER,FULL,1989-05-20,36,NULL,-1,318000,48,4,0,0,4575,"2025-07-05 12:53:17"
8800375429,2025-07-02,CUSTOMER,FULL,2002-02-28,23,NULL,-1,750000,72,6,0,0,10744,"2025-07-05 12:53:09"
25158740461,2025-07-04,CUSTOMER,FULL,1990-06-27,35,NULL,-1,941000,48,4,0,0,11382,"2025-07-05 12:52:54"
25158746142,2025-07-05,CUSTOMER,FULL,2005-02-10,20,1985-01-01,40,671000,48,4,0,0,7111,"2025-07-05 12:52:02"
25158709525,2025-07-04,CUSTOMER,FULL,2002-07-05,22,1975-01-01,50,510000,54,5,0,0,5405,"2025-07-05 12:51:44"
25158746226,2025-07-05,CUSTOMER,FULL,1985-11-01,39,NULL,0,910000,48,4,0,0,16408,"2025-07-05 12:51:26"
25158746120,2025-07-05,CUSTOMER,FULL,1987-03-01,38,1983-03-01,42,518000,60,5,0,0,10477,"2025-07-05 12:51:02"
25158277095,2025-07-03,CUSTOMER,"PARTIAL FINANCE AMOUNT",1978-05-15,47,NULL,-1,400000,48,4,200000,0,7269,"2025-07-05 12:50:45"
8800288426,2025-07-03,CUSTOMER,"PARTIAL FINANCE AMOUNT",1969-01-01,56,NULL,-1,190000,12,1,142500,0,4356,"2025-07-05 12:50:29"
25158663765,2025-07-04,CUSTOMER,FULL,1998-10-11,26,NULL,-1,870000,60,5,0,0,10913,"2025-07-05 12:50:01"
25158088247,2025-07-02,CUSTOMER,FULL,2002-01-01,23,1967-01-01,58,330000,36,3,0,0,2668,"2025-07-05 12:49:40"
25157691514,2025-06-27,CUSTOMER,FULL,1995-04-28,30,NULL,-1,245000,35,3,0,0,2198,"2025-07-05 12:49:34"
25158657752,2025-07-04,CUSTOMER,FULL,1999-12-11,25,NULL,-1,375000,36,3,0,0,3076,"2025-07-05 12:48:51"
25158747035,2025-07-05,CUSTOMER,FULL,1985-04-21,40,NULL,0,480000,48,4,0,0,8429,"2025-07-05 12:48:19"
25158746514,2025-07-05,CUSTOMER,FULL,1983-01-01,42,NULL,0,600000,48,4,0,0,13573,"2025-07-05 12:47:05"
8800030467,2025-06-28,CUSTOMER,FULL,2001-07-11,23,NULL,-1,890000,72,6,0,0,12750,"2025-07-05 12:46:54"
25157923565,2025-06-30,CUSTOMER,FULL,1993-04-20,32,1976-01-01,49,840000,72,6,0,0,13471,"2025-07-05 12:46:53"
8800190052,2025-07-05,CUSTOMER,FULL,1977-01-01,48,NULL,0,750000,59,5,0,0,35578,"2025-07-05 12:46:52"
25158367981,2025-07-03,CUSTOMER,FULL,1993-10-10,31,NULL,-1,2000000,60,5,0,0,24497,"2025-07-05 12:46:50"
8800362208,2025-07-02,CUSTOMER,FULL,1994-03-25,31,NULL,-1,170000,36,3,0,0,1653,"2025-07-05 12:46:49"
25157678871,2025-06-26,CUSTOMER,FULL,1978-01-01,47,NULL,-1,998900,72,6,0,0,49459,"2025-07-05 12:46:40"
8800313588,2025-06-23,CUSTOMER,FULL,1988-01-01,37,2004-05-22,21,310000,36,3,0,0,3860,"2025-07-05 12:46:28"
25158678642,2025-07-04,CUSTOMER,FULL,1983-05-18,42,1988-05-03,37,600000,72,6,0,0,19414,"2025-07-05 12:46:28"
8800019453,2025-07-04,CUSTOMER,FULL,2001-11-15,23,NULL,-1,563000,60,5,0,0,7029,"2025-07-05 12:46:25"
8800335098,2025-07-04,CUSTOMER,FULL,1981-09-11,43,NULL,-1,326000,48,4,0,0,7121,"2025-07-05 12:45:55"
8800389083,2025-07-05,CUSTOMER,FULL,1999-05-11,26,NULL,0,630220,60,5,0,0,7906,"2025-07-05 12:45:41"
25158746763,2025-07-05,CUSTOMER,FULL,1986-01-01,39,NULL,0,1550000,84,7,0,0,43403,"2025-07-05 12:45:10"
25158660145,2025-07-04,CUSTOMER,FULL,1992-02-01,33,NULL,-1,1300000,60,5,0,0,16936,"2025-07-05 12:45:06"
25158415490,2025-07-03,CUSTOMER,FULL,1987-01-01,38,NULL,-1,313000,48,4,0,0,4879,"2025-07-05 12:44:46"
25158740721,2025-07-04,CUSTOMER,FULL,2000-02-06,25,NULL,-1,780000,60,5,0,0,8450,"2025-07-05 12:44:41"
8800161326,2025-06-11,CUSTOMER,FULL,1999-08-15,25,1964-08-30,60,2189000,83,7,0,0,32727,"2025-07-05 12:43:47"
8800208620,2025-07-05,CUSTOMER,FULL,1997-04-06,28,1974-11-10,50,255000,36,3,0,0,2281,"2025-07-05 12:42:24"
25158070445,2025-07-02,CUSTOMER,FULL,2000-10-28,24,NULL,-1,200000,48,4,0,0,2068,"2025-07-05 12:41:19"
8800155052,2025-07-05,CUSTOMER,FULL,1966-07-01,59,1999-07-01,26,250000,48,4,0,0,24040,"2025-07-05 12:41:11"
25158746648,2025-07-05,CUSTOMER,FULL,1991-06-12,34,1959-05-08,66,435000,48,4,0,0,5652,"2025-07-05 12:40:56"
8800255891,2025-07-03,CUSTOMER,FULL,1989-06-07,36,NULL,-1,290000,48,4,0,0,4172,"2025-07-05 12:40:28"
25158042531,2025-07-02,CO-APPLICANT,FULL,2000-01-01,25,1978-01-01,47,711000,48,4,0,0,25841,"2025-07-05 12:39:43"
25158041949,2025-07-02,CUSTOMER,FULL,2002-08-19,22,NULL,-1,300000,30,3,0,0,2641,"2025-07-05 12:39:38"
8800250666,2025-07-05,CUSTOMER,FULL,1985-11-17,39,NULL,0,200000,24,2,0,0,2129,"2025-07-05 12:39:28"
25157931591,2025-06-30,CUSTOMER,FULL,1996-01-01,29,NULL,-1,600000,59,5,0,0,7873,"2025-07-05 12:39:13"
8800196101,2025-07-05,CUSTOMER,FULL,1984-11-04,40,NULL,0,509874,48,4,0,0,9874,"2025-07-05 12:39:10"
25158740031,2025-07-05,CUSTOMER,FULL,1978-08-10,46,NULL,0,500000,24,2,0,0,10019,"2025-07-05 12:38:25"
25157631128,2025-06-23,CUSTOMER,FULL,1980-01-01,45,NULL,-1,380000,45,4,0,0,11255,"2025-07-05 12:38:23"
25158746318,2025-07-05,CUSTOMER,FULL,1985-01-01,40,NULL,0,480000,47,4,0,0,9295,"2025-07-05 12:38:21"
8800301732,2025-07-05,CUSTOMER,FULL,1982-12-04,42,1960-01-01,65,550000,60,5,0,0,14564,"2025-07-05 12:38:03"
25158133630,2025-07-02,CUSTOMER,FULL,1988-12-31,36,NULL,-1,536000,60,5,0,0,9538,"2025-07-05 12:37:48"
25158746147,2025-07-05,CO-APPLICANT,FULL,2000-01-01,25,1981-01-01,44,250000,24,2,0,0,3538,"2025-07-05 12:37:10"
8800074791,2025-07-05,CUSTOMER,FULL,1980-10-27,44,NULL,0,400000,48,4,0,0,9497,"2025-07-05 12:37:06"
25158746863,2025-07-05,CUSTOMER,FULL,1988-05-07,37,NULL,0,190000,48,4,0,0,2899,"2025-07-05 12:37:01"
25157665261,2025-06-25,CUSTOMER,"PARTIAL FINANCE AMOUNT",1968-01-01,57,NULL,-1,500000,35,3,250000,0,17789,"2025-07-05 12:37:01"
8800227786,2025-06-28,CUSTOMER,FULL,1990-09-03,34,1990-05-04,35,288000,60,5,0,0,4391,"2025-07-05 12:36:49"
25158435223,2025-07-03,CUSTOMER,FULL,1996-01-23,29,1969-03-02,56,1250000,60,5,0,0,16402,"2025-07-05 12:36:41"
8800224925,2025-06-27,CUSTOMER,FULL,1991-09-09,33,NULL,-1,551000,60,5,0,0,8342,"2025-07-05 12:36:28"
25158746600,2025-07-05,CUSTOMER,FULL,1985-11-01,39,1955-01-01,70,599000,48,4,0,0,10801,"2025-07-05 12:35:50"
8800389180,2025-07-05,CUSTOMER,FULL,1986-05-11,39,1974-06-20,51,280000,36,3,0,0,4078,"2025-07-05 12:35:06"
8800130933,2025-07-03,CUSTOMER,FULL,1989-01-02,36,NULL,-1,250000,30,3,0,0,2989,"2025-07-05 12:34:21"
25158745572,2025-07-05,CUSTOMER,FULL,2002-03-10,23,1976-01-01,49,500000,60,5,0,0,5918,"2025-07-05 12:34:05"
25158746551,2025-07-05,CUSTOMER,FULL,1975-04-27,50,NULL,0,500000,36,3,0,0,18875,"2025-07-05 12:34:03"
8800129661,2025-07-05,CUSTOMER,FULL,1995-01-01,30,NULL,0,331900,36,3,0,0,2977,"2025-07-05 12:33:53"
25158042880,2025-07-02,CUSTOMER,FULL,1985-01-01,40,1985-01-01,40,450000,36,3,0,0,7031,"2025-07-05 12:33:41"
25157647093,2025-06-24,CUSTOMER,FULL,2001-01-01,24,1984-06-10,41,280000,36,3,0,0,2287,"2025-07-05 12:33:15"
25158746141,2025-07-05,CUSTOMER,FULL,2001-03-28,24,NULL,0,440000,36,3,0,0,3874,"2025-07-05 12:33:06"
25157690284,2025-07-04,CUSTOMER,FULL,1988-04-17,37,1991-01-01,34,699000,48,4,0,0,11037,"2025-07-05 12:33:03"
25157977229,2025-07-01,CUSTOMER,FULL,2004-05-15,21,1985-01-01,40,1500000,60,5,0,0,15683,"2025-07-05 12:32:39"
8800104156,2025-07-04,CUSTOMER,FULL,1982-05-25,43,1991-10-08,33,450000,20,2,0,0,6845,"2025-07-05 12:32:22"
8800374452,2025-06-25,CUSTOMER,FULL,1997-06-18,28,NULL,-1,600000,60,5,0,0,7711,"2025-07-05 12:32:11"
8800364127,2025-07-04,CUSTOMER,FULL,2000-08-21,24,1973-10-22,51,963000,60,5,0,0,12023,"2025-07-05 12:32:04"
25157675019,2025-06-26,CUSTOMER,FULL,1973-12-08,51,1980-03-16,45,1692000,23,2,0,0,44120,"2025-07-05 12:31:56"
25157683515,2025-06-28,CUSTOMER,FULL,1982-01-01,43,1987-01-01,38,650000,60,5,0,0,19375,"2025-07-05 12:31:29"
25158744788,2025-07-05,CUSTOMER,FULL,1995-07-24,29,NULL,0,640000,72,6,0,0,9735,"2025-07-05 12:31:28"
8800245730,2025-06-30,CUSTOMER,FULL,1985-01-01,40,NULL,-1,665000,60,5,0,0,15514,"2025-07-05 12:31:12"
25157953395,2025-07-01,CUSTOMER,FULL,1998-06-11,27,NULL,-1,330000,36,3,0,0,2863,"2025-07-05 12:30:51"
25158071861,2025-07-02,CUSTOMER,FULL,2005-03-07,20,1987-04-23,38,1000000,60,5,0,0,12449,"2025-07-05 12:30:51"
25158746659,2025-07-05,CUSTOMER,FULL,1993-01-01,32,NULL,0,500000,60,5,0,0,7246,"2025-07-05 12:30:48"
8800126024,2025-07-03,CUSTOMER,FULL,1991-01-05,34,1998-11-24,26,500000,60,5,0,0,7954,"2025-07-05 12:30:44"
25158746743,2025-07-05,CUSTOMER,FULL,1988-06-10,37,NULL,0,400000,36,3,0,0,5060,"2025-07-05 12:30:26"
25158746825,2025-07-05,CUSTOMER,FULL,1981-03-20,44,NULL,0,500000,60,5,0,0,16332,"2025-07-05 12:30:24"
8800233673,2025-07-04,CUSTOMER,FULL,1988-02-02,37,NULL,-1,431000,60,5,0,0,8163,"2025-07-05 12:29:43"
25158745300,2025-07-05,CUSTOMER,FULL,1980-01-01,45,NULL,0,530000,36,3,0,0,11264,"2025-07-05 12:28:41"
8800230952,2025-07-05,CUSTOMER,FULL,2001-01-01,24,NULL,0,450000,35,3,0,0,3675,"2025-07-05 12:28:35"
25157939444,2025-07-01,CUSTOMER,FULL,1987-01-01,38,NULL,-1,500000,42,4,0,0,7794,"2025-07-05 12:27:34"
8800179994,2025-07-05,CUSTOMER,FULL,1973-05-11,52,NULL,0,300000,48,4,0,0,17120,"2025-07-05 12:27:25"
25158746180,2025-07-05,CUSTOMER,FULL,1983-08-27,41,NULL,0,280000,36,3,0,0,4375,"2025-07-05 12:27:19"
25158746145,2025-07-05,CUSTOMER,FULL,2007-01-02,18,1987-01-01,38,278500,36,3,0,0,2064,"2025-07-05 12:26:13"
25158324213,2025-07-03,CUSTOMER,FULL,1990-04-05,35,1990-06-05,35,180000,24,2,0,0,1539,"2025-07-05 12:25:59"
25157536228,2025-06-16,CUSTOMER,FULL,2001-03-05,24,NULL,-1,250000,24,2,0,0,1741,"2025-07-05 12:25:54"
25157544850,2025-06-16,CUSTOMER,FULL,2004-07-14,20,1985-01-01,40,365000,48,4,0,0,3295,"2025-07-05 12:25:40"
8800127378,2025-06-11,CUSTOMER,FULL,1994-02-28,31,1987-11-15,37,670000,48,4,0,0,7756,"2025-07-05 12:25:24"
25158746253,2025-07-05,CUSTOMER,FULL,2004-05-23,21,1984-10-26,40,280000,36,3,0,0,2217,"2025-07-05 12:25:11"
25158746330,2025-07-05,CUSTOMER,FULL,1999-11-15,25,1977-11-06,47,1650000,60,5,0,0,17874,"2025-07-05 12:25:09"
8800378782,2025-07-01,CUSTOMER,FULL,1983-01-01,42,NULL,-1,330000,48,4,0,0,6671,"2025-07-05 12:24:51"
25158745094,2025-07-05,CUSTOMER,FULL,1967-01-12,58,NULL,0,1050000,60,5,0,0,111659,"2025-07-05 12:24:29"
25157682112,2025-06-27,CUSTOMER,FULL,1997-01-01,28,1987-01-01,38,530000,60,5,0,0,6811,"2025-07-05 12:24:28"
25158745701,2025-07-05,CUSTOMER,FULL,1990-07-05,35,NULL,0,300000,36,3,0,0,3417,"2025-07-05 12:24:26"
25158739523,2025-07-04,CUSTOMER,FULL,1984-01-01,41,NULL,-1,285000,36,3,0,0,4453,"2025-07-05 12:24:11"
25158745330,2025-07-05,CO-APPLICANT,FULL,1970-01-01,55,1995-07-12,29,360000,36,3,0,0,3276,"2025-07-05 12:23:17"
8800355055,2025-07-03,CUSTOMER,FULL,1993-06-07,32,NULL,-1,725000,60,5,0,0,10506,"2025-07-05 12:22:14"
25158739045,2025-07-04,CUSTOMER,FULL,1988-08-05,36,NULL,-1,620000,48,4,0,0,9211,"2025-07-05 12:21:30"
8800293754,2025-07-05,CUSTOMER,FULL,1992-08-05,32,NULL,0,300000,30,3,0,0,2978,"2025-07-05 12:21:10"
8800327009,2025-06-24,CUSTOMER,FULL,2003-02-01,22,1974-01-01,51,700000,54,5,0,0,8740,"2025-07-05 12:20:00"
8800167371,2025-07-04,CUSTOMER,FULL,1995-11-07,29,NULL,-1,500000,60,5,0,0,6561,"2025-07-05 12:19:54"
25158684547,2025-07-04,CUSTOMER,FULL,1992-01-16,33,NULL,-1,1600000,72,6,0,0,26565,"2025-07-05 12:19:52"
25158745266,2025-07-05,CUSTOMER,FULL,1982-02-26,43,1948-02-07,77,662000,60,5,0,0,19733,"2025-07-05 12:19:49"
8800379881,2025-07-03,CUSTOMER,FULL,1998-01-20,27,NULL,-1,400000,36,3,0,0,3602,"2025-07-05 12:18:58"
8800352163,2025-07-01,CUSTOMER,FULL,1972-12-27,52,NULL,-1,540000,60,5,0,0,37385,"2025-07-05 12:18:45"
25158671431,2025-07-05,CUSTOMER,FULL,1999-07-03,26,NULL,0,660000,72,6,0,0,9541,"2025-07-05 12:18:02"
8800239868,2025-07-02,CUSTOMER,FULL,1984-09-11,40,1993-01-08,32,760000,36,3,0,0,11139,"2025-07-05 12:17:43"
25157622132,2025-06-21,CUSTOMER,FULL,1999-01-01,26,NULL,-1,800000,60,5,0,0,9091,"2025-07-05 12:16:48"
25158374977,2025-07-03,CUSTOMER,FULL,1989-01-01,36,NULL,-1,645000,48,4,0,0,9080,"2025-07-05 12:16:35"
8800175640,2025-06-20,CUSTOMER,FULL,2003-06-30,21,1977-01-01,48,825000,72,6,0,0,10738,"2025-07-05 12:16:32"
8800206297,2025-07-01,CUSTOMER,FULL,1995-08-19,29,NULL,-1,324000,36,3,0,0,3006,"2025-07-05 12:16:13"
25158702409,2025-07-04,CUSTOMER,FULL,2002-08-12,22,1968-01-01,57,277000,47,4,0,0,2573,"2025-07-05 12:16:09"
25158746437,2025-07-05,CUSTOMER,FULL,1985-01-01,40,NULL,0,450000,48,4,0,0,8714,"2025-07-05 12:16:04"
8800399678,2025-07-05,CUSTOMER,FULL,1992-04-08,33,NULL,0,625000,36,3,0,0,6498,"2025-07-05 12:14:26"
8800162622,2025-06-29,CUSTOMER,FULL,1986-10-07,38,NULL,-1,900000,48,4,0,0,15155,"2025-07-05 12:14:02"
25157555323,2025-06-17,CUSTOMER,FULL,1974-03-13,51,2005-07-06,19,585000,60,5,0,0,35309,"2025-07-05 12:13:52"
8800216109,2025-07-05,CUSTOMER,FULL,1976-07-02,49,NULL,0,575000,48,4,0,0,25091,"2025-07-05 12:13:51"
8800193334,2025-07-04,CUSTOMER,FULL,1980-06-25,45,NULL,-1,1200000,60,5,0,0,37114,"2025-07-05 12:13:34"
25158707488,2025-07-04,CUSTOMER,FULL,1989-07-10,35,1985-01-01,40,550000,60,5,0,0,9229,"2025-07-05 12:13:06"
8800326106,2025-06-23,CUSTOMER,FULL,1983-01-01,42,NULL,-1,500000,48,4,0,0,11311,"2025-07-05 12:13:00"
8800102867,2025-07-05,CUSTOMER,FULL,1998-03-08,27,1999-10-12,25,320000,18,2,0,0,2352,"2025-07-05 12:12:59"
8800319701,2025-06-18,CUSTOMER,FULL,2003-02-03,22,1998-01-01,27,350000,36,3,0,0,2801,"2025-07-05 12:12:16"
25158746270,2025-07-05,CUSTOMER,FULL,1984-09-16,40,NULL,0,480000,36,3,0,0,7500,"2025-07-05 12:11:56"
25158745848,2025-07-05,CUSTOMER,FULL,1998-08-13,26,NULL,0,500000,35,3,0,0,4296,"2025-07-05 12:11:22"
25157499249,2025-06-12,CUSTOMER,FULL,1984-01-01,41,NULL,-1,310000,24,2,0,0,4021,"2025-07-05 12:11:20"
25158339472,2025-07-03,CUSTOMER,FULL,1988-01-01,37,NULL,-1,315000,48,4,0,0,4658,"2025-07-05 12:10:11"
25158473812,2025-07-04,CUSTOMER,FULL,1996-08-24,28,2001-03-05,24,620000,48,4,0,0,6746,"2025-07-05 12:09:20"
25158744383,2025-07-05,CUSTOMER,FULL,1987-03-20,38,NULL,0,310000,24,2,0,0,3101,"2025-07-05 12:09:04"
25158745861,2025-07-05,CUSTOMER,FULL,1990-11-05,34,NULL,0,410000,48,4,0,0,5458,"2025-07-05 12:08:55"
8800299331,2025-06-24,CUSTOMER,FULL,1995-12-10,29,1997-05-12,28,900000,72,6,0,0,13690,"2025-07-05 12:08:46"
25158745184,2025-07-05,CUSTOMER,FULL,1988-07-01,37,1961-01-01,64,1000000,60,5,0,0,17264,"2025-07-05 12:08:16"
25158744680,2025-07-05,CUSTOMER,FULL,1981-01-01,44,1962-01-01,63,990000,60,5,0,0,32336,"2025-07-05 12:08:15"
25157716598,2025-06-28,CUSTOMER,FULL,1996-05-10,29,1979-01-01,46,430000,36,3,0,0,3913,"2025-07-05 12:08:09"
25157809209,2025-06-29,CUSTOMER,FULL,1983-01-01,42,1993-03-15,32,470000,36,3,0,0,8552,"2025-07-05 12:07:39"
8800014857,2025-07-05,CUSTOMER,FULL,1994-03-29,31,NULL,0,200000,18,2,0,0,1499,"2025-07-05 12:07:07"
25158745834,2025-07-05,CUSTOMER,FULL,2001-09-22,23,NULL,0,295000,36,3,0,0,2385,"2025-07-05 12:06:05"
25158745858,2025-07-05,CUSTOMER,FULL,1992-01-01,33,1973-04-01,52,810000,60,5,0,0,10553,"2025-07-05 12:05:09"
25158450747,2025-07-05,CUSTOMER,FULL,1986-08-24,38,NULL,0,400000,36,3,0,0,5447,"2025-07-05 12:05:08"
25158745634,2025-07-05,CUSTOMER,FULL,1984-07-17,40,1989-05-06,36,990000,48,4,0,0,19171,"2025-07-05 12:04:40"
8800372935,2025-07-05,CUSTOMER,FULL,1985-07-18,39,NULL,0,550000,60,5,0,0,11923,"2025-07-05 12:04:38"
25158745879,2025-07-05,CUSTOMER,FULL,2005-02-15,20,1982-05-05,43,750000,48,4,0,0,7948,"2025-07-05 12:04:20"
8800188147,2025-07-04,CUSTOMER,FULL,2001-09-28,23,NULL,-1,950000,48,4,0,0,10112,"2025-07-05 12:04:07"
25157328642,2025-06-05,CUSTOMER,FULL,1990-01-01,35,NULL,-1,900000,48,4,0,0,10886,"2025-07-05 12:04:05"
8800272725,2025-07-01,CUSTOMER,FULL,1972-10-22,52,1975-08-31,49,910000,84,7,0,0,80868,"2025-07-05 12:03:33"
8800368342,2025-07-04,CUSTOMER,FULL,1977-09-20,47,1983-01-23,42,200000,24,2,0,0,3615,"2025-07-05 12:03:14"
25157650188,2025-06-24,CO-APPLICANT,FULL,1991-10-08,33,1991-04-04,34,330000,42,4,0,0,3840,"2025-07-05 12:01:37"
8800281392,2025-07-02,CUSTOMER,FULL,1985-09-14,39,NULL,-1,400000,36,3,0,0,5532,"2025-07-05 12:01:25"
25158745867,2025-07-05,CUSTOMER,FULL,1991-01-01,34,1963-08-19,61,800000,36,3,0,0,8657,"2025-07-05 12:00:00"
25158410541,2025-07-03,CUSTOMER,FULL,1998-05-03,27,NULL,-1,1100000,84,7,0,0,17731,"2025-07-05 11:59:33"
25158068818,2025-07-02,CUSTOMER,FULL,1999-08-17,25,NULL,-1,800000,60,5,0,0,9988,"2025-07-05 11:58:45"
8800342960,2025-07-05,CUSTOMER,FULL,1986-05-09,39,2001-03-26,24,884000,48,4,0,0,14594,"2025-07-05 11:58:13"
25158745574,2025-07-05,CO-APPLICANT,FULL,1969-01-01,56,1994-01-01,31,200000,24,2,0,0,1499,"2025-07-05 11:57:55"
25158088318,2025-07-02,CUSTOMER,"PARTIAL FINANCE AMOUNT",1974-09-03,50,NULL,-1,400000,60,5,300000,0,17251,"2025-07-05 11:57:40"
25157337870,2025-06-06,CUSTOMER,FULL,2005-08-15,19,1967-01-01,58,400000,36,3,0,0,3257,"2025-07-05 11:57:39"
8800173105,2025-07-05,CUSTOMER,FULL,1987-04-25,38,NULL,0,200000,36,3,0,0,2724,"2025-07-05 11:57:39"
25157976542,2025-07-01,CUSTOMER,FULL,1988-06-08,37,1957-01-01,68,986953,60,5,0,0,17039,"2025-07-05 11:57:28"
25158745349,2025-07-05,CUSTOMER,FULL,1995-09-16,29,1962-01-01,63,1036000,60,5,0,0,12213,"2025-07-05 11:56:51"
25158745708,2025-07-05,CUSTOMER,FULL,1991-01-01,34,1991-12-20,33,332000,36,3,0,0,3291,"2025-07-05 11:56:49"
8800341760,2025-06-22,CUSTOMER,FULL,1990-02-25,35,NULL,-1,150000,24,2,0,0,1282,"2025-07-05 11:56:34"
8800157372,2025-07-04,CUSTOMER,FULL,1993-10-13,31,NULL,-1,300000,48,4,0,0,3473,"2025-07-05 11:56:29"
8800233148,2025-06-29,CUSTOMER,FULL,1998-09-12,26,NULL,-1,650000,60,5,0,0,8154,"2025-07-05 11:56:25"
8800353510,2025-06-30,CUSTOMER,FULL,1992-02-28,33,1994-01-01,31,295000,36,3,0,0,2827,"2025-07-05 11:55:49"
25158741868,2025-07-04,CUSTOMER,FULL,1986-01-01,39,NULL,-1,410000,40,4,0,0,7393,"2025-07-05 11:55:36"
25158071221,2025-07-02,CUSTOMER,FULL,1985-01-01,40,1983-01-01,42,1020000,60,5,0,0,21076,"2025-07-05 11:55:29"
8800103040,2025-06-19,CUSTOMER,FULL,1976-05-01,49,1999-06-02,26,580000,60,5,0,0,30299,"2025-07-05 11:55:04"
8800214463,2025-07-02,CUSTOMER,FULL,1974-01-01,51,NULL,-1,236000,36,3,0,0,9728,"2025-07-05 11:54:50"
25158734297,2025-07-05,CUSTOMER,FULL,1985-10-10,39,1961-01-01,64,610000,48,4,0,0,10999,"2025-07-05 11:54:44"
8800132788,2025-06-12,CUSTOMER,FULL,1994-02-03,31,1966-03-02,59,407200,24,2,0,0,3052,"2025-07-05 11:54:43"
25158494632,2025-07-03,CUSTOMER,FULL,1997-03-03,28,1961-10-22,63,413000,36,3,0,0,3695,"2025-07-05 11:53:19"
25158745450,2025-07-05,CUSTOMER,FULL,1994-05-10,31,NULL,0,580000,48,4,0,0,6181,"2025-07-05 11:53:05"
25157636619,2025-06-23,CUSTOMER,FULL,1983-01-01,42,NULL,-1,330000,48,4,0,0,6671,"2025-07-05 11:52:35"
25157623968,2025-06-21,CUSTOMER,FULL,1985-01-01,40,1996-07-05,28,160000,36,3,0,0,2481,"2025-07-05 11:52:34"
25158041420,2025-07-05,CUSTOMER,FULL,1993-07-25,31,NULL,0,660000,48,4,0,0,7742,"2025-07-05 11:52:33"
8800380377,2025-07-04,CUSTOMER,FULL,2001-09-29,23,NULL,-1,422000,60,5,0,0,5269,"2025-07-05 11:51:41"
25158744560,2025-07-05,CUSTOMER,FULL,1990-12-22,34,1960-01-01,65,250000,24,2,0,0,2048,"2025-07-05 11:51:32"
25158688122,2025-07-04,CUSTOMER,FULL,1992-10-19,32,NULL,-1,712000,44,4,0,0,7780,"2025-07-05 11:51:30"
8800314563,2025-07-02,CUSTOMER,FULL,1985-04-14,40,NULL,-1,650000,36,3,0,0,9527,"2025-07-05 11:50:51"
25158745449,2025-07-05,CUSTOMER,FULL,1986-05-13,39,1994-01-01,31,620000,48,4,0,0,11179,"2025-07-05 11:50:49"
25157929307,2025-06-30,CUSTOMER,FULL,2002-01-01,23,1981-01-01,44,513764,54,5,0,0,5481,"2025-07-05 11:50:36"
8800376693,2025-07-04,CUSTOMER,FULL,1991-08-10,33,NULL,-1,828000,60,5,0,0,10787,"2025-07-05 11:50:16"
25157865900,2025-06-29,CUSTOMER,FULL,1986-01-01,39,NULL,-1,306000,42,4,0,0,5052,"2025-07-05 11:50:00"
25158410501,2025-07-03,CUSTOMER,FULL,2004-01-01,21,1974-01-01,51,470000,72,6,0,0,6733,"2025-07-05 11:49:59"
25158680748,2025-07-04,CUSTOMER,FULL,1988-01-01,37,1994-01-01,31,408000,36,3,0,0,5214,"2025-07-05 11:49:57"
8800365114,2025-07-05,CUSTOMER,FULL,1980-08-13,44,NULL,0,710000,23,2,0,0,10047,"2025-07-05 11:49:52"
8800118239,2025-07-04,CUSTOMER,FULL,1985-04-02,40,NULL,-1,175000,24,2,0,0,1972,"2025-07-05 11:49:33"
25158740340,2025-07-04,CUSTOMER,FULL,1970-01-01,55,1975-02-01,50,150000,48,4,0,0,10813,"2025-07-05 11:48:56"
25158332836,2025-07-03,CUSTOMER,"PARTIAL FINANCE AMOUNT",1972-12-31,52,NULL,-1,60000,24,2,45000,0,1707,"2025-07-05 11:48:38"
25158663431,2025-07-04,CUSTOMER,FULL,1984-01-01,41,2002-01-12,23,80000,36,3,0,0,1347,"2025-07-05 11:48:17"
25158700296,2025-07-04,CUSTOMER,FULL,2001-02-01,24,NULL,-1,230000,36,3,0,0,1879,"2025-07-05 11:48:13"
