APPLICATION_NUMBER,APPLICATION_DATE,CUSTOMER_TYPE,CALCULATION_TYPE,CUSTOMER_DOB,CUSTOMER_AGE,CO_APPLICANT_DOB,CO_APPLICANT_AGE,FINANCE_AMOUNT,TENURE_IN_MONTH,TENURE_IN_YEAR,PARTIAL_FINANCE_AMOUNT,PARTIAL_TENURE,PREMIUM,CREATED_ON
8800359715,2025-07-02,CUSTOMER,FULL,1994-12-12,30,NULL,0,550000,48,4,0,0,6192,"2025-07-02 14:09:57"
25157935955,2025-07-01,CUSTOMER,FULL,1991-02-17,34,NULL,-1,591000,58,5,0,0,9401,"2025-07-02 14:09:32"
25157680843,2025-06-27,CO-APPLICANT,FULL,2000-01-01,25,1986-04-26,39,760000,72,6,0,0,18672,"2025-07-02 14:09:15"
25158067395,2025-07-02,CUSTOMER,FULL,2001-01-01,24,NULL,0,575000,48,4,0,0,6121,"2025-07-02 14:08:54"
25157932638,2025-06-30,CO-APPLICANT,FULL,1971-01-01,54,2003-12-06,21,480000,48,4,0,0,5109,"2025-07-02 14:08:19"
25157688860,2025-06-27,CUSTOMER,FULL,1993-06-25,32,NULL,-1,590000,60,5,0,0,8550,"2025-07-02 14:07:51"
25158063216,2025-07-02,CUSTOMER,FULL,1970-05-03,55,NULL,0,500000,36,3,0,0,29618,"2025-07-02 14:07:39"
25157930746,2025-06-30,CUSTOMER,FULL,1998-01-01,27,1970-01-01,55,1080000,60,5,0,0,12388,"2025-07-02 14:07:22"
25158037357,2025-07-02,CUSTOMER,FULL,1998-01-08,27,1987-01-16,38,490000,36,3,0,0,4331,"2025-07-02 14:05:31"
25157452022,2025-06-11,CUSTOMER,FULL,1981-01-15,44,1978-06-04,47,2800000,48,4,0,0,74572,"2025-07-02 14:04:50"
25157930427,2025-06-30,CUSTOMER,FULL,1990-02-19,35,1969-01-01,56,960000,60,5,0,0,16109,"2025-07-02 14:04:16"
8800302561,2025-07-02,CUSTOMER,FULL,1992-03-10,33,NULL,0,835000,57,5,0,0,10878,"2025-07-02 14:04:14"
25157924828,2025-06-30,CUSTOMER,FULL,1984-01-01,41,NULL,-1,400000,45,4,0,0,8355,"2025-07-02 14:03:57"
25156304208,2025-06-25,CO-APPLICANT,FULL,2000-01-01,25,2003-10-14,21,600000,36,3,0,0,5282,"2025-07-02 14:03:15"
25158057096,2025-07-02,CUSTOMER,FULL,2001-10-17,23,1975-10-30,49,850000,72,6,0,0,12177,"2025-07-02 14:03:04"
25158051435,2025-07-02,CUSTOMER,FULL,1992-12-04,32,NULL,0,799000,60,5,0,0,11578,"2025-07-02 14:02:45"
8800370819,2025-06-29,CUSTOMER,FULL,2002-12-05,22,NULL,-1,342000,48,4,0,0,3177,"2025-07-02 14:02:31"
25157811778,2025-06-29,CUSTOMER,FULL,2000-01-12,25,1976-05-04,49,680000,48,4,0,0,6460,"2025-07-02 14:02:21"
25157923777,2025-06-30,CUSTOMER,FULL,1998-02-12,27,1972-01-01,53,400000,47,4,0,0,4263,"2025-07-02 14:02:20"
8800213394,2025-07-02,CUSTOMER,FULL,1984-11-22,40,NULL,0,400000,24,2,0,0,4862,"2025-07-02 14:02:15"
25158041205,2025-07-02,CUSTOMER,FULL,1988-11-20,36,1989-03-24,36,850000,59,5,0,0,15126,"2025-07-02 14:02:10"
25157592375,2025-06-19,CUSTOMER,FULL,1985-02-02,40,NULL,-1,200000,24,2,0,0,2415,"2025-07-02 14:02:04"
8800316752,2025-06-25,CUSTOMER,FULL,1981-04-06,44,NULL,-1,285000,30,3,0,0,6205,"2025-07-02 14:02:03"
25157842789,2025-06-29,CUSTOMER,FULL,1982-06-30,42,NULL,-1,185000,24,2,0,0,2574,"2025-07-02 14:01:49"
25157931801,2025-06-30,CUSTOMER,FULL,1985-01-01,40,NULL,-1,270000,36,3,0,0,4219,"2025-07-02 14:00:34"
25157802232,2025-06-29,CUSTOMER,FULL,1992-01-01,33,NULL,-1,221000,36,3,0,0,2118,"2025-07-02 14:00:04"
8800366152,2025-06-30,CO-APPLICANT,FULL,2000-01-01,25,1981-07-01,43,4000000,59,5,0,0,116018,"2025-07-02 13:59:53"
8800126022,2025-07-02,CUSTOMER,FULL,1995-10-10,29,NULL,0,950000,60,5,0,0,12466,"2025-07-02 13:59:43"
25157923389,2025-06-30,CUSTOMER,FULL,1996-11-25,28,NULL,-1,400000,35,3,0,0,3635,"2025-07-02 13:59:13"
8800359334,2025-06-28,CUSTOMER,FULL,1995-09-13,29,1995-09-15,29,460000,36,3,0,0,4267,"2025-07-02 13:57:46"
25157624853,2025-06-22,CUSTOMER,FULL,1990-01-20,35,NULL,-1,300000,36,3,0,0,3417,"2025-07-02 13:57:39"
25158060914,2025-07-02,CUSTOMER,FULL,1989-01-01,36,NULL,0,240000,24,2,0,0,2243,"2025-07-02 13:57:36"
8800360602,2025-07-02,CUSTOMER,FULL,1994-12-04,30,NULL,0,405000,84,7,0,0,7250,"2025-07-02 13:57:17"
25158067208,2025-07-02,CUSTOMER,FULL,1997-01-13,28,NULL,0,700000,60,5,0,0,8996,"2025-07-02 13:57:10"
8800182365,2025-07-02,CUSTOMER,FULL,1992-07-01,33,NULL,0,200000,24,2,0,0,1612,"2025-07-02 13:57:05"
25157494746,2025-06-12,CUSTOMER,FULL,1989-06-02,36,1972-01-01,53,290000,36,3,0,0,3491,"2025-07-02 13:56:49"
25157861709,2025-06-29,CUSTOMER,FULL,1999-11-04,25,NULL,-1,2451215,84,7,0,0,36648,"2025-07-02 13:56:45"
8800303499,2025-07-02,CUSTOMER,FULL,1988-01-01,37,NULL,0,600000,60,5,0,0,11364,"2025-07-02 13:56:22"
25157981909,2025-07-01,CUSTOMER,FULL,2002-05-03,23,1999-05-10,26,330000,40,4,0,0,3377,"2025-07-02 13:55:48"
25157706399,2025-06-28,CUSTOMER,FULL,1982-02-10,43,1989-02-19,36,1300000,60,5,0,0,33748,"2025-07-02 13:55:35"
25158067292,2025-07-02,CUSTOMER,FULL,1983-11-06,41,NULL,0,450000,36,3,0,0,7573,"2025-07-02 13:55:13"
25157930432,2025-06-30,CUSTOMER,FULL,1985-03-07,40,1991-01-01,34,312000,48,4,0,0,5479,"2025-07-02 13:54:59"
25157686081,2025-06-27,CUSTOMER,FULL,1993-04-15,32,1977-01-01,48,650000,36,3,0,0,6451,"2025-07-02 13:54:32"
25157815229,2025-06-29,CUSTOMER,FULL,1994-01-01,31,1966-01-01,59,250000,35,3,0,0,2431,"2025-07-02 13:54:30"
25158055225,2025-07-02,CUSTOMER,FULL,2005-07-16,19,2000-08-27,24,140000,24,2,0,0,888,"2025-07-02 13:54:28"
25157931627,2025-06-30,CUSTOMER,FULL,2001-01-08,24,1995-01-01,30,300000,30,3,0,0,2450,"2025-07-02 13:54:16"
25158057141,2025-07-02,CUSTOMER,FULL,1982-11-20,42,NULL,0,600000,48,4,0,0,12129,"2025-07-02 13:54:08"
25157682231,2025-06-27,CUSTOMER,FULL,1968-05-01,57,2001-04-24,24,550000,60,5,0,0,54426,"2025-07-02 13:53:42"
25158051460,2025-07-02,CUSTOMER,FULL,2002-07-05,22,1984-07-05,40,285000,36,3,0,0,2281,"2025-07-02 13:53:34"
25157691417,2025-06-27,CUSTOMER,FULL,1994-01-01,31,NULL,-1,315000,36,3,0,0,2877,"2025-07-02 13:52:51"
25158055378,2025-07-02,CUSTOMER,"PARTIAL TENURE",1978-06-30,47,NULL,0,790000,60,5,0,2,17535,"2025-07-02 13:52:23"
25158004807,2025-07-01,CUSTOMER,FULL,1981-01-01,44,1954-01-01,71,500000,60,5,0,0,16332,"2025-07-02 13:52:20"
8800363037,2025-07-01,CUSTOMER,FULL,1986-06-01,39,1993-07-03,31,150000,18,2,0,0,1597,"2025-07-02 13:52:13"
25158043770,2025-07-02,CUSTOMER,FULL,1999-07-10,25,1972-01-01,53,900000,80,7,0,0,13456,"2025-07-02 13:51:45"
25157632355,2025-06-23,CUSTOMER,FULL,1984-01-01,41,NULL,-1,120000,24,2,0,0,1560,"2025-07-02 13:51:17"
8800014856,2025-07-02,CUSTOMER,FULL,1993-01-30,32,NULL,0,405200,30,3,0,0,4022,"2025-07-02 13:51:08"
25157930682,2025-06-30,CO-APPLICANT,FULL,1980-01-01,45,2001-01-01,24,580000,60,5,0,0,7241,"2025-07-02 13:51:00"
25157900253,2025-06-30,CUSTOMER,FULL,1997-03-10,28,NULL,-1,908600,72,6,0,0,13327,"2025-07-02 13:50:43"
25157971764,2025-07-01,CUSTOMER,FULL,1992-01-01,33,1989-01-01,36,780000,60,5,0,0,11809,"2025-07-02 13:50:27"
25157827915,2025-06-29,CUSTOMER,FULL,1993-07-05,31,1970-01-01,55,500000,59,5,0,0,6968,"2025-07-02 13:49:33"
25157922151,2025-06-30,CUSTOMER,FULL,1996-11-03,28,1995-04-30,30,138000,24,2,0,0,997,"2025-07-02 13:49:22"
25158043518,2025-07-02,CUSTOMER,FULL,1983-12-01,41,1988-10-03,36,754000,60,5,0,0,16745,"2025-07-02 13:49:20"
8800083954,2025-06-27,CO-APPLICANT,FULL,2000-01-01,25,1995-10-23,29,711000,48,4,0,0,7879,"2025-07-02 13:48:55"
8800362391,2025-07-02,CUSTOMER,FULL,1995-01-01,30,NULL,0,500000,60,5,0,0,6744,"2025-07-02 13:48:50"
25158044307,2025-07-02,CUSTOMER,FULL,1992-06-05,33,NULL,0,500000,48,4,0,0,6349,"2025-07-02 13:48:48"
8800205968,2025-07-02,CUSTOMER,FULL,1994-05-17,31,NULL,0,250000,36,3,0,0,2431,"2025-07-02 13:48:47"
8800340911,2025-07-02,CUSTOMER,FULL,1999-02-10,26,1996-02-01,29,275000,36,3,0,0,2363,"2025-07-02 13:48:23"
8800102429,2025-06-10,CUSTOMER,FULL,1997-05-06,28,1996-02-02,29,380000,42,4,0,0,4103,"2025-07-02 13:47:44"
25158037795,2025-07-02,CUSTOMER,FULL,1988-02-04,37,1994-07-03,30,200000,23,2,0,0,1888,"2025-07-02 13:47:43"
8800366863,2025-06-29,CUSTOMER,FULL,1981-07-15,43,1977-06-01,48,325000,48,4,0,0,7881,"2025-07-02 13:47:22"
25157928928,2025-06-30,CUSTOMER,FULL,1985-01-01,40,1981-05-31,44,515000,48,4,0,0,9973,"2025-07-02 13:47:00"
25158037969,2025-07-02,CUSTOMER,FULL,1986-07-05,38,1993-01-01,32,520000,48,4,0,0,8757,"2025-07-02 13:47:00"
8800382044,2025-07-02,CUSTOMER,FULL,1977-01-01,48,NULL,0,1000000,72,6,0,0,55472,"2025-07-02 13:46:49"
25157675111,2025-06-26,CUSTOMER,FULL,1987-11-11,37,NULL,-1,315000,33,3,0,0,3985,"2025-07-02 13:46:36"
8800191107,2025-07-01,CUSTOMER,FULL,2001-08-05,23,NULL,-1,800000,24,2,0,0,5094,"2025-07-02 13:46:30"
25158036870,2025-07-02,CUSTOMER,FULL,1987-01-01,38,NULL,0,90000,18,2,0,0,950,"2025-07-02 13:46:27"
8800201231,2025-07-02,CUSTOMER,FULL,1996-01-10,29,1988-01-12,37,150000,24,2,0,0,1071,"2025-07-02 13:45:56"
25157802101,2025-06-29,CUSTOMER,FULL,1995-01-01,30,NULL,-1,460000,60,5,0,0,6205,"2025-07-02 13:44:53"
25157824693,2025-06-29,CUSTOMER,FULL,1982-06-21,43,NULL,-1,1430000,84,7,0,0,58182,"2025-07-02 13:43:31"
8800170633,2025-07-02,CUSTOMER,FULL,1997-08-19,27,1994-04-02,31,350000,36,3,0,0,3152,"2025-07-02 13:43:03"
25157929020,2025-06-30,CUSTOMER,FULL,1994-02-01,31,NULL,-1,1300000,60,5,0,0,15923,"2025-07-02 13:43:01"
25158042814,2025-07-02,CUSTOMER,FULL,1998-06-24,27,NULL,0,500000,48,4,0,0,5328,"2025-07-02 13:43:01"
25157638522,2025-06-23,CUSTOMER,FULL,1995-01-01,30,NULL,-1,450000,59,5,0,0,6070,"2025-07-02 13:42:57"
25157947638,2025-07-01,CUSTOMER,FULL,1995-06-30,30,1965-10-05,59,980000,54,5,0,0,11761,"2025-07-02 13:42:43"
8800302461,2025-07-01,CUSTOMER,FULL,1995-07-09,29,NULL,-1,310000,36,3,0,0,2821,"2025-07-02 13:42:18"
25158042402,2025-07-02,CUSTOMER,FULL,1981-01-01,44,1983-07-07,41,773000,60,5,0,0,25249,"2025-07-02 13:42:05"
25157597037,2025-06-20,CUSTOMER,FULL,1999-10-29,25,NULL,-1,560000,60,5,0,0,6992,"2025-07-02 13:41:59"
25157699246,2025-06-30,CUSTOMER,FULL,1990-10-08,34,NULL,-1,800000,48,4,0,0,10649,"2025-07-02 13:41:11"
25157794449,2025-06-29,CUSTOMER,FULL,2002-01-01,23,NULL,-1,780000,72,6,0,0,10346,"2025-07-02 13:41:08"
25157932552,2025-06-30,CUSTOMER,FULL,1988-01-01,37,NULL,-1,295000,42,4,0,0,4362,"2025-07-02 13:40:42"
25157928817,2025-06-30,CUSTOMER,FULL,1985-01-18,40,1977-01-15,48,290000,48,4,0,0,5092,"2025-07-02 13:40:30"
25157680708,2025-06-27,CUSTOMER,FULL,1997-01-01,28,NULL,-1,313000,42,4,0,0,3173,"2025-07-02 13:40:24"
25158042076,2025-07-02,CUSTOMER,FULL,1990-05-17,35,NULL,0,440000,60,5,0,0,7384,"2025-07-02 13:40:07"
25158049109,2025-07-02,CUSTOMER,FULL,1996-06-01,29,2002-02-11,23,650000,60,5,0,0,8530,"2025-07-02 13:40:03"
25157814846,2025-06-29,CUSTOMER,FULL,1985-02-10,40,1984-03-12,41,500000,60,5,0,0,11665,"2025-07-02 13:39:52"
25158059255,2025-07-02,CUSTOMER,FULL,2004-08-01,20,NULL,0,630000,60,5,0,0,6483,"2025-07-02 13:39:10"
25158043069,2025-07-02,CUSTOMER,FULL,1985-11-05,39,1992-08-31,32,600000,60,5,0,0,12440,"2025-07-02 13:39:05"
25157928081,2025-06-30,CUSTOMER,FULL,1980-01-01,45,NULL,-1,970000,60,5,0,0,30000,"2025-07-02 13:39:02"
8800330041,2025-06-28,CO-APPLICANT,FULL,2000-01-01,25,1983-01-01,42,1950000,60,5,0,0,53315,"2025-07-02 13:38:46"
25158039471,2025-07-02,CUSTOMER,FULL,1988-11-02,36,1984-12-11,40,267000,42,4,0,0,3759,"2025-07-02 13:38:37"
25157972504,2025-07-01,CUSTOMER,FULL,1990-01-12,35,NULL,-1,400000,24,2,0,0,3540,"2025-07-02 13:38:12"
25158042130,2025-07-02,CUSTOMER,FULL,1981-01-01,44,1989-01-01,36,200000,47,4,0,0,5388,"2025-07-02 13:38:05"
25157676351,2025-06-26,CUSTOMER,"PARTIAL TENURE",1975-03-05,50,NULL,-1,300000,33,3,0,2,9212,"2025-07-02 13:37:57"
25157797751,2025-06-29,CUSTOMER,FULL,1989-01-01,36,NULL,-1,400000,48,4,0,0,5943,"2025-07-02 13:37:17"
25158042046,2025-07-02,CUSTOMER,FULL,2000-08-27,24,NULL,0,235000,36,3,0,0,1919,"2025-07-02 13:37:01"
25157916436,2025-06-30,CUSTOMER,FULL,2000-12-12,24,1981-01-01,44,2879000,59,5,0,0,34414,"2025-07-02 13:37:00"
25158056969,2025-07-02,CUSTOMER,FULL,1998-02-07,27,NULL,0,700000,60,5,0,0,8029,"2025-07-02 13:36:14"
25157653429,2025-06-24,CUSTOMER,"PARTIAL FINANCE AMOUNT",1975-06-07,50,1978-04-03,47,300000,36,3,150000,0,5957,"2025-07-02 13:35:31"
25157833182,2025-06-29,CUSTOMER,FULL,1985-01-01,40,NULL,-1,200000,30,3,0,0,3102,"2025-07-02 13:34:57"
25158047426,2025-07-02,CUSTOMER,FULL,1978-06-12,47,NULL,0,700000,60,5,0,0,30240,"2025-07-02 13:34:57"
8800009543,2025-07-02,CUSTOMER,FULL,1995-01-01,30,NULL,0,419000,24,2,0,0,3056,"2025-07-02 13:34:41"
25157373575,2025-06-09,CUSTOMER,FULL,1999-03-03,26,1956-01-01,69,610000,42,4,0,0,6500,"2025-07-02 13:34:39"
25157478041,2025-06-11,CUSTOMER,FULL,2003-10-20,21,NULL,-1,320000,60,5,0,0,3346,"2025-07-02 13:33:56"
25157546345,2025-06-16,CO-APPLICANT,FULL,1975-01-01,50,1985-01-01,40,300000,47,4,0,0,5810,"2025-07-02 13:33:51"
8800121672,2025-06-19,CUSTOMER,FULL,1993-03-25,32,1972-01-01,53,930000,60,5,0,0,13477,"2025-07-02 13:33:42"
25157596266,2025-06-20,CUSTOMER,FULL,1992-09-15,32,2000-10-20,24,2700000,60,5,0,0,37786,"2025-07-02 13:33:29"
8800150641,2025-07-01,CUSTOMER,FULL,1986-10-03,38,NULL,-1,450000,48,4,0,0,7578,"2025-07-02 13:33:28"
25158038721,2025-07-02,CUSTOMER,FULL,1980-06-03,45,1983-10-10,41,5200000,60,5,0,0,183037,"2025-07-02 13:33:14"
25157932117,2025-07-02,CUSTOMER,FULL,1984-01-10,41,NULL,0,800000,84,7,0,0,27707,"2025-07-02 13:32:58"
25158052924,2025-07-02,CUSTOMER,FULL,1990-01-01,35,NULL,0,210000,24,2,0,0,1859,"2025-07-02 13:32:23"
25157656191,2025-06-24,CUSTOMER,FULL,2003-01-01,22,NULL,-1,530000,60,5,0,0,5617,"2025-07-02 13:32:20"
25158036549,2025-07-02,CUSTOMER,FULL,1987-10-10,37,NULL,0,900000,60,5,0,0,15538,"2025-07-02 13:31:40"
25157807934,2025-06-29,CUSTOMER,FULL,1985-08-09,39,1973-03-03,52,730000,60,5,0,0,15824,"2025-07-02 13:31:24"
25158047302,2025-07-02,CUSTOMER,FULL,2004-01-01,21,NULL,0,892500,60,5,0,0,9331,"2025-07-02 13:31:16"
25157949772,2025-07-01,CUSTOMER,FULL,1972-03-24,53,1968-07-01,57,800000,60,5,0,0,56914,"2025-07-02 13:30:35"
25157711341,2025-06-28,CUSTOMER,FULL,1979-01-01,46,NULL,-1,305000,36,3,0,0,7958,"2025-07-02 13:30:15"
25157835844,2025-06-29,CUSTOMER,FULL,2000-10-07,24,NULL,-1,600000,60,5,0,0,6457,"2025-07-02 13:30:12"
8800357382,2025-07-01,CUSTOMER,FULL,1972-04-14,53,2003-10-25,21,300000,36,3,0,0,15237,"2025-07-02 13:29:39"
25157817252,2025-06-29,CUSTOMER,FULL,1991-01-01,34,NULL,-1,1600000,60,5,0,0,21599,"2025-07-02 13:29:33"
25158043644,2025-07-02,CUSTOMER,FULL,1975-01-01,50,NULL,0,590000,48,4,0,0,28510,"2025-07-02 13:29:30"
25158042874,2025-07-02,CUSTOMER,FULL,1995-09-25,29,1996-07-12,28,790000,84,7,0,0,13713,"2025-07-02 13:29:19"
25158038784,2025-07-02,CUSTOMER,FULL,1990-03-15,35,NULL,0,950000,60,5,0,0,13363,"2025-07-02 13:29:11"
25157806225,2025-06-29,CUSTOMER,FULL,2003-06-28,22,1997-01-01,28,580000,60,5,0,0,6146,"2025-07-02 13:29:03"
8800383732,2025-06-30,CUSTOMER,FULL,1998-07-19,26,1964-06-20,61,780000,72,6,0,0,11275,"2025-07-02 13:28:48"
25158045112,2025-07-02,CUSTOMER,FULL,1985-06-05,40,NULL,0,200000,36,3,0,0,3102,"2025-07-02 13:28:47"
25157976773,2025-07-02,CUSTOMER,FULL,1990-12-06,34,1988-12-25,36,650000,72,6,0,0,12096,"2025-07-02 13:28:21"
25157928739,2025-06-30,CUSTOMER,FULL,1971-01-01,54,1991-01-01,34,570000,60,5,0,0,46800,"2025-07-02 13:28:06"
8800387178,2025-07-02,CUSTOMER,FULL,1982-05-17,43,NULL,0,200000,30,3,0,0,3970,"2025-07-02 13:28:01"
25157952965,2025-07-01,CUSTOMER,FULL,1992-09-01,32,NULL,-1,305000,47,4,0,0,3333,"2025-07-02 13:27:45"
8800190496,2025-07-02,CUSTOMER,FULL,1991-12-23,33,NULL,0,600000,60,5,0,0,8744,"2025-07-02 13:27:34"
25158049067,2025-07-02,CUSTOMER,FULL,1980-01-01,45,1984-01-01,41,486000,60,5,0,0,17107,"2025-07-02 13:27:01"
25157797528,2025-06-29,CUSTOMER,FULL,1993-02-08,32,2001-06-16,24,290000,42,4,0,0,3169,"2025-07-02 13:25:06"
8800120311,2025-06-24,CUSTOMER,FULL,2000-02-03,25,1980-01-05,45,350000,72,6,0,0,5023,"2025-07-02 13:24:37"
8800192430,2025-06-23,CUSTOMER,FULL,1995-06-10,30,NULL,-1,400000,54,5,0,0,5244,"2025-07-02 13:23:47"
25157811082,2025-06-29,CUSTOMER,FULL,1993-01-01,32,NULL,-1,340000,42,4,0,0,3716,"2025-07-02 13:23:12"
25157693435,2025-06-27,CO-APPLICANT,FULL,1988-06-23,37,1990-08-10,34,982000,72,6,0,0,16930,"2025-07-02 13:22:49"
25157833121,2025-06-29,CUSTOMER,FULL,1975-01-01,50,1975-06-18,50,263000,48,4,0,0,12178,"2025-07-02 13:22:47"
25157935344,2025-07-01,CUSTOMER,FULL,1981-09-12,43,NULL,-1,640000,60,5,0,0,19077,"2025-07-02 13:22:21"
25158043950,2025-07-02,CUSTOMER,FULL,1987-07-24,37,NULL,0,690000,24,2,0,0,6840,"2025-07-02 13:22:13"
8800384027,2025-07-01,CUSTOMER,FULL,1965-02-03,60,NULL,-1,715000,60,5,0,0,89315,"2025-07-02 13:22:12"
25157602022,2025-06-20,CUSTOMER,FULL,1986-04-01,39,1987-09-05,37,600000,47,4,0,0,10486,"2025-07-02 13:21:46"
25157812101,2025-06-29,CUSTOMER,FULL,1992-01-01,33,1994-09-11,30,560000,48,4,0,0,7111,"2025-07-02 13:21:40"
25157674694,2025-06-26,CUSTOMER,FULL,1982-03-02,43,NULL,-1,180000,24,2,0,0,2738,"2025-07-02 13:21:33"
25158041212,2025-07-02,CUSTOMER,FULL,1986-05-05,39,NULL,0,480000,48,4,0,0,8655,"2025-07-02 13:21:31"
25158041533,2025-07-02,CUSTOMER,FULL,2001-07-01,24,1997-07-22,27,230000,36,3,0,0,2017,"2025-07-02 13:21:18"
25157928318,2025-06-30,CUSTOMER,FULL,1994-01-01,31,NULL,-1,330000,48,4,0,0,3517,"2025-07-02 13:21:01"
25158042111,2025-07-02,CUSTOMER,FULL,2001-11-14,23,NULL,0,400000,36,3,0,0,3522,"2025-07-02 13:20:52"
8800392304,2025-06-29,CUSTOMER,FULL,1998-08-09,26,1960-12-01,64,285000,36,3,0,0,2449,"2025-07-02 13:20:29"
25158044094,2025-07-02,CUSTOMER,FULL,1987-02-01,38,1967-01-01,58,750000,60,5,0,0,15169,"2025-07-02 13:20:15"
8800191485,2025-06-26,CUSTOMER,FULL,1984-08-06,40,NULL,-1,220000,24,2,0,0,2479,"2025-07-02 13:19:50"
25157680378,2025-06-27,CUSTOMER,FULL,1991-04-25,34,NULL,-1,750000,36,3,0,0,8116,"2025-07-02 13:19:35"
25158039108,2025-07-02,CUSTOMER,FULL,1968-01-01,57,1968-01-01,57,300000,36,3,0,0,20380,"2025-07-02 13:19:00"
25157927906,2025-06-30,CUSTOMER,FULL,1976-03-02,49,NULL,-1,105000,24,2,0,0,2271,"2025-07-02 13:17:39"
8800313198,2025-06-26,CUSTOMER,FULL,1988-01-01,37,NULL,-1,250000,48,4,0,0,3815,"2025-07-02 13:17:32"
25157364181,2025-06-09,CUSTOMER,FULL,2001-12-11,23,NULL,-1,331000,59,5,0,0,3531,"2025-07-02 13:17:09"
25157699999,2025-06-28,CUSTOMER,FULL,1986-07-20,38,1989-04-19,36,575000,36,3,0,0,7830,"2025-07-02 13:17:01"
25157932805,2025-06-30,CUSTOMER,FULL,1995-01-01,30,NULL,-1,500000,35,3,0,0,4656,"2025-07-02 13:16:57"
25157537828,2025-06-16,CUSTOMER,FULL,1994-01-01,31,1965-01-01,60,350000,36,3,0,0,3354,"2025-07-02 13:16:54"
8800317433,2025-06-26,CUSTOMER,FULL,1996-09-06,28,NULL,-1,800000,60,5,0,0,10281,"2025-07-02 13:16:37"
25158044562,2025-07-02,CUSTOMER,FULL,1989-07-30,35,NULL,0,305000,48,4,0,0,3689,"2025-07-02 13:16:15"
25158042886,2025-07-02,CUSTOMER,FULL,1983-06-09,42,NULL,0,520000,45,4,0,0,11763,"2025-07-02 13:15:10"
25158037447,2025-07-02,CUSTOMER,FULL,1980-01-01,45,NULL,0,550000,47,4,0,0,16290,"2025-07-02 13:15:02"
25158038264,2025-07-02,CUSTOMER,FULL,1989-01-01,36,NULL,0,294000,36,3,0,0,3515,"2025-07-02 13:14:34"
25158044563,2025-07-02,CUSTOMER,FULL,1990-05-25,35,NULL,0,128000,24,2,0,0,1091,"2025-07-02 13:14:17"
25157650151,2025-06-24,CUSTOMER,FULL,1981-03-28,44,1995-08-24,29,390000,60,5,0,0,12444,"2025-07-02 13:13:54"
25158038354,2025-07-02,CUSTOMER,FULL,1995-01-01,30,NULL,0,495000,59,5,0,0,6677,"2025-07-02 13:13:15"
25158002455,2025-07-01,CUSTOMER,FULL,2003-03-04,22,1969-01-01,56,840000,72,6,0,0,11052,"2025-07-02 13:12:27"
8800364759,2025-07-02,CUSTOMER,FULL,1993-01-01,32,NULL,0,487500,48,4,0,0,5931,"2025-07-02 13:12:19"
25158043138,2025-07-02,CUSTOMER,FULL,1996-04-23,29,1986-03-20,39,985000,72,6,0,0,14669,"2025-07-02 13:11:17"
25157952226,2025-07-01,CUSTOMER,FULL,2003-08-28,21,1964-06-01,61,700000,48,4,0,0,6419,"2025-07-02 13:11:02"
25158043673,2025-07-02,CUSTOMER,FULL,1986-08-15,38,1989-01-01,36,1500000,36,3,0,0,19630,"2025-07-02 13:10:55"
25158044617,2025-07-02,CUSTOMER,FULL,1997-11-09,27,NULL,0,374000,48,4,0,0,4017,"2025-07-02 13:10:48"
8800358679,2025-06-29,CUSTOMER,FULL,1992-05-16,33,NULL,-1,310000,36,3,0,0,3223,"2025-07-02 13:10:36"
25157576736,2025-06-18,CUSTOMER,FULL,1993-08-24,31,1998-10-13,26,1320000,84,7,0,0,24517,"2025-07-02 13:09:50"
25157931416,2025-06-30,CUSTOMER,FULL,1993-12-22,31,1965-03-02,60,700000,72,6,0,0,10904,"2025-07-02 13:09:17"
25158042446,2025-07-02,CUSTOMER,FULL,2000-01-01,25,NULL,0,500000,48,4,0,0,5222,"2025-07-02 13:08:49"
8800275755,2025-06-28,CUSTOMER,FULL,1983-09-23,41,NULL,-1,400000,48,4,0,0,8147,"2025-07-02 13:08:36"
8800159943,2025-07-02,CUSTOMER,FULL,1991-03-30,34,NULL,0,590000,48,4,0,0,7854,"2025-07-02 13:08:33"
8800214320,2025-07-02,CUSTOMER,FULL,1977-12-02,47,1999-08-09,25,1000000,84,7,0,0,57195,"2025-07-02 13:08:21"
8800319230,2025-07-02,CUSTOMER,FULL,1974-07-15,50,NULL,0,500000,36,3,0,0,19854,"2025-07-02 13:08:15"
25158039219,2025-07-02,CUSTOMER,FULL,2002-01-01,23,NULL,0,400000,36,3,0,0,3522,"2025-07-02 13:07:55"
8800251986,2025-06-29,CUSTOMER,FULL,1993-01-01,32,1965-01-01,60,543000,60,5,0,0,7869,"2025-07-02 13:07:51"
8800047988,2025-06-26,CUSTOMER,FULL,1968-07-24,56,1993-06-25,32,100000,24,2,0,0,5248,"2025-07-02 13:07:25"
25157596037,2025-06-20,CUSTOMER,FULL,1993-11-05,31,NULL,-1,331000,42,4,0,0,3527,"2025-07-02 13:07:22"
25158041742,2025-07-02,CUSTOMER,FULL,1997-07-12,27,NULL,0,130000,36,3,0,0,1171,"2025-07-02 13:06:52"
25158042020,2025-07-02,CUSTOMER,FULL,1996-07-14,28,NULL,0,300000,60,5,0,0,3760,"2025-07-02 13:06:26"
25158044088,2025-07-02,CUSTOMER,FULL,1995-05-17,30,NULL,0,250000,36,3,0,0,2366,"2025-07-02 13:06:26"
